rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
79403	328	Bantawa	cuk-hü	cuk-hü	anemia	anemia			1.6.2	16	0			
79404	328	Bantawa	cük◦si	cük◦si	kidney	kidney			1.7.5	17	0			1326,m
79405	328	Bantawa	cha tokt-	cha tokt-	birth, give	birth, give	v.t.	v.t.	1.1.2	18	0			95,2718
79406	328	Bantawa	chas-	chas-	birth, give	birth, give			1.1.2	18	0			95
79407	328	Bantawa	chens-	chens-	urinate	urinate	v.i.	v.i.	1.5.3.2	19	0			
79408	328	Bantawa	chep◦pa	chep◦pa	urine (v.n.)	urine (v.n.)			1.8.4	19	0			650,s
79409	328	Bantawa	chett-	chett-	urinate at s.o.	urinate at s.o.	v.t.	v.t.	1.5.3.2	19	0			
79410	328	Bantawa	chuk	chuk	hand	hand			1.5.1.1	20	0			731
79411	328	Bantawa	chuk-bop	chuk-bop	elbow	elbow			1.5.8.3	20	0			731
79412	328	Bantawa	chuk-ku-si(-ma)	chuk-ku-si(-ma)	finger	finger			1.5.6	20	0			731,m,331,m
79413	328	Bantawa	chuk-phembalak	chuk-phembalak	paw	paw			1.5.4	20	0			731
79414	328	Bantawa	chuk-si-ma	chuk-si-ma	finger	finger			1.5.6	20	0			731,331,m
