rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
62123	1174	Newar	nani	nani	pupil	pupil			1.2.6.2	3.4.2.2	0			m
62124	1174	Newar	nanicā	nanicā	white of eye	white of eye			1.2.6.3	3.4.2.3	0			m
62125	1174	Newar	mi◦khā phu◦si	mi◦khā phu◦si	eyebrow	eyebrow			1.2.6.6	3.4.3	0			682,1110,1228,m
62126	1174	Newar	mi◦kha phiti phiti yae	mikh◦a phiti phiti yae	blink	blink	v.	v.	1.2.6.12	3.4.5	0			682,1110,m,m,m
62127	1174	Newar	khwɔ◦bi	khwɔ◦bi	tears	tears	n.	n.	1.2.6.7	3.4.6	0			m,187
62128	1174	Newar	mi◦kha ya khu:	mi◦kha ya khu:	eye sand	eye sand			1.2.6.8	3.4.7	0			682,1110,m,m
62129	1174	Newar	khwo◦e	khwo◦e	cry / weep	cry  /  weep	v.	v.	1.8.8.2	3.4.8	0	jbl3		1781,s
62130	1174	Newar	khɔne-gu	khɔne-gu	see / look	see  /  look	v.	v.	1.2.6.10	3.4.9	0	jbl3		m
62131	1174	Newar	swoe-gu	swoe-gu	see / look	see  /  look	v.	v.	1.2.6.10	3.4.9	0	jbl3		m
62132	1174	Newar	kã	kã	blind	blind			1.2.6.14.2	3.4.10	0			
62133	1174	Newar	nhæ	nhæ	nose	nose			1.2.8	3.5	0			803
62134	1174	Newar	nhæ pu	nhæ pu	nose bridge	nose bridge			1.2.8	3.5.1	0			803,806
62135	1174	Newar	nhæ pwa:	nhæ pwa:	nostril	nostril			1.2.8.1	3.5.2	0			803,806
62136	1174	Newar	nhæ phwɔ:	nhæ phwɔ:	alae nasi (nose flaps)	alae nasi (nose flaps)			1.2.8.2	3.5.3	0			803,m
62137	1174	Newar	nhæ duneya sɔ̃	nhæ duneya sɔ̃	nose hair	nose hair			1.2.8	3.5.4	0			803,m,366
62138	1174	Newar	twā:	twā:	snout	snout			1.2.8	3.5.5	0			2095
62139	1174	Newar	nhi	nhi	liquid mucus	liquid mucus			3.2.3	3.5.6	0			805
62140	1174	Newar	nhi puĩ	nhi puĩ	solid mucus	solid mucus			1.1.5	3.5.7	0			805,m
62141	1174	Newar	chĩk yā-ye	chĩk yā-ye	blow nose	blow nose	v.	v.	1.3.1.4	3.5.8	0			
62142	1174	Newar	nɔ◦tu◦ne	nɔ◦tu◦ne	smell / sniff	smell  /  sniff	v.	v.	1.2.8.5	3.5.9	0	jbl3		
62143	1174	Newar	nhæ pɔ̃	nhæ pɔ̃	ear	ear			1.2.7	3.6	0			811,812
62144	1174	Newar	nhæ pɔ̃ pa	nhæ pɔ̃ pa	outer ear	outer ear			9.2	3.6.2	0			811,812,m
62145	1174	Newar	nhæ pɔ̃ pwa	nhæ pɔ̃ pwa	ear canal	ear canal			1.2.7	3.6.4	0			811,812,m
