rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
450388	1963	Ao (Mongsen: Mangmetong)	aləptì	aləptì	bat	bat	n.	2.2.4.1		0		
450389	1963	Ao (Mongsen: Mangmetong)	tʃhà	tʃhà	be (past tense) (variant of litʃhà)	be (past tense) (variant of litʃhà)	v.	10.4.1.1		0		
450390	1963	Ao (Mongsen: Mangmetong)	litʃhà	litʃhà	be (past tense) (variant of tʃhà)	be (past tense) (variant of tʃhà)	v.	10.4.1.1		0		
450391	1963	Ao (Mongsen: Mangmetong)	pulu	pulu	abundant	be abundant	be v.	7.1.2.1		0		
450392	1963	Ao (Mongsen: Mangmetong)	phəlak	phəlak	accidental	be accidental	be v.			0		
450393	1963	Ao (Mongsen: Mangmetong)	jaja	jaja	angry	be angry	be v.	8.3.1.6.1		0		
450394	1963	Ao (Mongsen: Mangmetong)	ŋasaŋtəm	ŋasaŋtəm	arrogant	be arrogant	be v.	9.6.2.2		0		
450395	1963	Ao (Mongsen: Mangmetong)	sisa	sisa	awake	be awake	be v.	1.1.4		0		
450396	1963	Ao (Mongsen: Mangmetong)	ta◦má◦ɹu	ta◦má◦ɹu	bad (<NZP- + NEG + 'be good')	be bad (<NZP- + NEG + 'be good')	be v.	9.6.2.1		0		p,2436,m
450397	1963	Ao (Mongsen: Mangmetong)	lə̀m-tshə̀ʔ	lə̀m-tshə̀ʔ	bald ('head' + 'pull')	be bald ('head' + 'pull')	be v.	1.2.3.4		0		1381b,m
450398	1963	Ao (Mongsen: Mangmetong)	(NZP-) pə̀ti	(NZP-) pə̀ti	big	be big	be v.	9.7.2		0		
450399	1963	Ao (Mongsen: Mangmetong)	(NZP-) kháʔ	(NZP-) kháʔ	bitter	be bitter	be v.	7.1.4.4		0		p,229
450400	1963	Ao (Mongsen: Mangmetong)	kha-tsə◦pha	kha-tsəpha	bitterly afraid ('be bitter' + 'fear')	be bitterly afraid ('be bitter' + 'fear')	be v.	9.6.2.1		0		229,2337,m
450401	1963	Ao (Mongsen: Mangmetong)	(NZP-) nák	(NZP-) nák	black	be black	be v.	9.4		0		p,2483
450402	1963	Ao (Mongsen: Mangmetong)	(NZP-) nən	(NZP-) nən	blue, be green	be blue, be green	be v.	9.4		0		
450403	1963	Ao (Mongsen: Mangmetong)	atshəkhəm	atshəkhəm	boastful	be boastful	be v.	8.5.15		0		
450404	1963	Ao (Mongsen: Mangmetong)	(NZP-) nák-ɹəm	(NZP-) nák-ɹəm	brown ('be black' + 'be red')	be brown ('be black' + 'be red')	be v.	9.4		0		p,2483,m
450405	1963	Ao (Mongsen: Mangmetong)	kəm◦taŋ	kəm◦taŋ	careful	be careful	be v.	8.3.2.3.1		0		
450406	1963	Ao (Mongsen: Mangmetong)	(NZP-) juŋ	(NZP-) juŋ	central	be central	be v.	9.2.5		0		
450407	1963	Ao (Mongsen: Mangmetong)	(NZP-) tʃaŋtʃa	(NZP-) tʃaŋtʃa	certain	be certain	be v.	8.3.1.12.1		0		
450408	1963	Ao (Mongsen: Mangmetong)	(NZP-) məɹək	(NZP-) məɹək	clean	be clean	be v.	6.2.2.5.2		0		
450409	1963	Ao (Mongsen: Mangmetong)	(NZP-) tʃàŋ◦tʃà	(NZP-) tʃàŋ◦tʃà	clear	be clear	be v.	9.6.1.1		0		p,2745,m
450410	1963	Ao (Mongsen: Mangmetong)	(NZP-) mə◦kuŋ	(NZP-) mə◦kuŋ	cold	be cold	be v.	7.1.2.3		0		p,2436,119
