rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
142330	1010	Chinese (Mandarin)	xiě	xiě	blood	blood		1.6.2		0		230
142331	1010	Chinese (Mandarin)	huā	huā	blossom	blossom		3.1.4		0		
142332	1010	Chinese (Mandarin)	chuī	chuī	blow	blow		1.3.1.4		0		1739
142333	1010	Chinese (Mandarin)	lán	lán	blue	blue		9.4		0		
142334	1010	Chinese (Mandarin)	mùbǎn	mùbǎn	board	board		5.11.9		0		
142335	1010	Chinese (Mandarin)	chuán	chuán	boat	boat		5.1		0		
142336	1010	Chinese (Mandarin)	shēn-tǐ	shēn-tǐ	body	body		1.1.1		0		34,1125
142337	1010	Chinese (Mandarin)	fèi	fèi	boil	boil	v.i.	6.6		0		
142338	1010	Chinese (Mandarin)	zhǔ	zhǔ	boil, cook	boil, cook		6.6		0		
142339	1010	Chinese (Mandarin)	fàn	fàn	boiled rice	boiled rice		6.6		0		
142340	1010	Chinese (Mandarin)	jiè	jiè	borrow, lend	borrow, lend		6.22		0		
142342	1010	Chinese (Mandarin)	xiāngzi	xiāngzi	box	box		5.1		0		
142344	1010	Chinese (Mandarin)	shùzhī	shùzhī	branch	branch		1.5.3.1		0		
142345	1010	Chinese (Mandarin)	qiáo	qiáo	bridge	bridge		9.10.2		0		
142347	1010	Chinese (Mandarin)	yá	yá	bud	bud		3.1.4		0		
142348	1010	Chinese (Mandarin)	shuǐniú	shuǐniú	buffalo	buffalo		2.1.2		0		
142349	1010	Chinese (Mandarin)	lián◦jie	liánjie	join	join		6.13.5		0		2603,m
142350	1010	Chinese (Mandarin)	pì◦gǔ	pì◦gǔ	buttocks	buttocks		1.4.10		0		1361,m
142351	1010	Chinese (Mandarin)	mǎi	mǎi	buy	buy		6.22		0		
142353	1010	Chinese (Mandarin)	jiào	jiào	call out	call out		8.5.13		0		
142354	1010	Chinese (Mandarin)	bēi	bēi	carry on back	carry on back		6.2.2.2.1		0		
142356	1010	Chinese (Mandarin)	māo	māo	cat	cat		2.1.3		0		
142357	1010	Chinese (Mandarin)	zhuō	zhuō	catch	catch	v	6.21		0		
142359	1010	Chinese (Mandarin)	méi	méi	charcoal	charcoal		3.2.4		0		
142361	1010	Chinese (Mandarin)	jiáo	jiáo	chew	chew		1.3.4		0		1778
142362	1010	Chinese (Mandarin)	jī	jī	chicken	chicken		2.1.10		0		
142364	1010	Chinese (Mandarin)	làjiāo	làjiāo	chilli	chilli		3.1.5		0		
142365	1010	Chinese (Mandarin)	kàizi	kàizi	chopsticks	chopsticks		5.5		0		
142366	1010	Chinese (Mandarin)	gānjìng	gānjìng	clean	clean		6.2.2.5.2		0		
142367	1010	Chinese (Mandarin)	qīng	qīng	clear water	clear water		9.6.1.1		0		
142368	1010	Chinese (Mandarin)	kē	kē	clf for trees	clf for trees		10.1.3		0		
142369	1010	Chinese (Mandarin)	gēn	gēn	clf. for long things	clf. for long things		10.1.3		0		
142370	1010	Chinese (Mandarin)	gè	gè	clf. for animals	clf. for animals		10.1.3		0		
142372	1010	Chinese (Mandarin)	bì◦(yǎn)	bì(yǎn)	close (eyes)	close (eyes)		6.2.2.6.2		0		5709,m
142374	1010	Chinese (Mandarin)	yīfu	yīfu	clothes, shirt	clothes, shirt		5.11.8.2.1		0		
142376	1010	Chinese (Mandarin)	shū◦zi	shū◦zi	comb	comb		1.2.2.1		0		m,s
142377	1010	Chinese (Mandarin)	lái	lái	come	come		6.7.1		0		3569
142378	1010	Chinese (Mandarin)	chū	chū	come out	come out		6.7.2		0		2718
142379	1010	Chinese (Mandarin)	lián◦jie	liánjie	connect	connect		6.13.3		0		2603,m
142380	1010	Chinese (Mandarin)	yùmǐ	yùmǐ	corn, maize	corn, maize		3.1.4		0		
142381	1010	Chinese (Mandarin)	miánhuā	miánhuā	cotton	cotton		5.1		0		
142382	1010	Chinese (Mandarin)	wān	wān	crooked (road)	crooked (road)		9.7.2		0		
142383	1010	Chinese (Mandarin)	kū	kū	cry, weep	cry, weep		1.8.8.2		0		5588
142384	1010	Chinese (Mandarin)	kǎn	kǎn	cut, hack	cut, hack		6.9.3		0		
142385	1010	Chinese (Mandarin)	qiē	qiē	cut, slice	cut, slice		6.9.3		0		
142386	1010	Chinese (Mandarin)	gǎn	gǎn	dare	dare				0		
142387	1010	Chinese (Mandarin)	xífù	xífù	daughter-in-law	daughter-in-law		4.7.4		0		
142388	1010	Chinese (Mandarin)	hòutiān	hòutiān	day after tomorrow	day after tomorrow		1.5.3.2		0		
142389	1010	Chinese (Mandarin)	qiántiān	qiántiān	day before yesterday	day before yesterday		1.5.3.2		0		
142390	1010	Chinese (Mandarin)	lóng(zi)	lóng(zi)	deaf (person)	deaf (person)		1.2.7.5		0		
142391	1010	Chinese (Mandarin)	shēn	shēn	deep	deep		7.1.5.3		0		
142392	1010	Chinese (Mandarin)	lùshuǐ	lùshuǐ	dew	dew				0		
142393	1010	Chinese (Mandarin)	sǐ	sǐ	die	die		1.1.6		0		27
142394	1010	Chinese (Mandarin)	wājué	wājué	dig	dig		6.11		0		
142395	1010	Chinese (Mandarin)	fēn	fēn	divide	divide		6.10.4		0		
142396	1010	Chinese (Mandarin)	zuò	zuò	do, make	do, make		6.1.1.1		0		
142397	1010	Chinese (Mandarin)	gǒu	gǒu	dog	dog		2.1.11		0		999R
142398	1010	Chinese (Mandarin)	bié	bié	don't	don't		10.4.2.1		0		
142399	1010	Chinese (Mandarin)	mén	mén	door	door		5.11.9.3		0		467
142400	1010	Chinese (Mandarin)	gēzi	gēzi	dove	dove		2.2.4.1		0		
142401	1010	Chinese (Mandarin)	hē	hē	drink	drink	v			0		1704
142402	1010	Chinese (Mandarin)	dī	dī	drop	drop		6.16		0		
142403	1010	Chinese (Mandarin)	zuì	zuì	drunk	drunk		1.3.5.9		0		
142405	1010	Chinese (Mandarin)	shài	shài	dry in sun	dry in sun	v	6.6		0		
142406	1010	Chinese (Mandarin)	ěr◦duo	ěr◦duo	ear	ear		1.2.7		0		811,m
