rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
14537	697	Jinuo (Baka)	n̥o⁴⁴ mu³¹ lu³¹	n̥o⁴⁴ mu³¹ lu³¹	cockscomb	cockscomb		1.2.2.1	369	0		356,m,m
14538	697	Jinuo (Baka)	a⁴⁴ tu⁴⁴	a⁴⁴ tu⁴⁴	wing	wing		1.5.1.3	370	0		p,711
14539	697	Jinuo (Baka)	a⁴⁴ m̥ɯ⁴⁴	a⁴⁴ m̥ɯ⁴⁴	feathers	feathers		1.6.1.1	371	0		p,m
14540	697	Jinuo (Baka)	ŋ̊ɔ⁴⁴ kji⁴⁴	ŋ̊ɔ⁴⁴ kji⁴⁴	scales	scales		1.6.5.2	433	0		1455,596
14541	697	Jinuo (Baka)	ʃɿ³¹ v̩³³	ʃɿ³¹ v̩³³	nit	nit		2.2.6	441	0		2652,301
14542	697	Jinuo (Baka)	kɤ³³ ji⁴⁴	kɤ³³ ji⁴⁴	meat	meat		1.1.1.1	584	0		1130,m
14543	697	Jinuo (Baka)	pɯ⁴⁴ na³¹ ʃo⁴⁴	pɯ⁴⁴ na³¹ ʃo⁴⁴	beef	beef		2.1.2	585	0		
14544	697	Jinuo (Baka)	a³³ na⁴⁴	a³³ na⁴⁴	lean meat	lean meat		1.1.1	589	0		p,44
14545	697	Jinuo (Baka)	a³³ tsʰɯ⁴⁴	a³³ tsʰɯ⁴⁴	oil	oil		1.6.4.1	590	0		p,48
14546	697	Jinuo (Baka)	a³³ tsʰɯ⁴⁴	a³³ tsʰɯ⁴⁴	animal oil	animal oil		2.3	591	0		p,48
14547	697	Jinuo (Baka)	v̩³³	v̩³³	egg	egg			604	0		301
14548	697	Jinuo (Baka)	ne⁴⁴	ne⁴⁴	ghost	ghost		4.2.12.2	962	0		160
14549	697	Jinuo (Baka)	ko⁴⁴ kʰu⁴⁴	ko⁴⁴ kʰu⁴⁴	energy	energy		1.1.4	982	0		
14550	697	Jinuo (Baka)	a⁴⁴ ji³¹	a⁴⁴ ji³¹	shadow	shadow		3.2.10	1028	0		p,2614
14551	697	Jinuo (Baka)	m̥e³⁵ m̥a³¹	m̥e³⁵ m̥a³¹	dream	dream		1.1.4.2	1029	0	D1	130,126
14552	697	Jinuo (Baka)	ko³¹ tʃʰe⁴⁴	ko³¹ tʃʰe⁴⁴	between	between		9.2.3	1042	0		691,m
14553	697	Jinuo (Baka)	a³³ tse⁴⁴	a³³ tse⁴⁴	side	side		1.4.5	1044	0		
14554	697	Jinuo (Baka)	la⁵⁵ v̩⁵⁵	la⁵⁵ v̩⁵⁵	left	left		1.5.3.2	1045	0		695,2154
14555	697	Jinuo (Baka)	la⁵⁵ m̥o⁵⁵	la⁵⁵ m̥o⁵⁵	right	right		1.5.3.2	1046	0		695,m
