rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
79956	999	Manang (Gyaru)	ma² ga²	ma² ga²	wound	wound		1.8.6.2	131	0		
79957	999	Manang (Gyaru)	tsa¹ mo¹	tsa¹ mo¹	painful	painful		1.1.5.1	132	0		
79958	999	Manang (Gyaru)	gyᴇ² mo²	gyᴇ² mo²	itchy	itchy		1.6.5.5	133	0		1456,s
79959	999	Manang (Gyaru)	riː¹	riː¹	scratch	scratch	V	1.6.5.5	134	0		2615
79960	999	Manang (Gyaru)	mᴇn²	mᴇn²	medicine	medicine		5.4	134-01	0		5434
79961	999	Manang (Gyaru)	ɖaː²	ɖaː²	cure	cure	V	1.1.5.1	135	0		
79962	999	Manang (Gyaru)	dɯk²	dɯk²	poison	poison		6.4	135-02	0		2202
79963	999	Manang (Gyaru)	sᴇː³	sᴇː³	kill	kill	V	6.4	136	0		1018
79964	999	Manang (Gyaru)	syi²	syi²	die	die	V	1.1.6	137	0		27
79965	999	Manang (Gyaru)	hla¹	hla¹	god	god		5.8.1.1	138	0		2264
79966	999	Manang (Gyaru)	tsᴇ¹ ba	tsᴇ¹ ba	fight	fight	V	6.5	139	0		
79967	999	Manang (Gyaru)	bam² ba	bam² ba	fight	fight	V	6.5		0		
79968	999	Manang (Gyaru)	maː⁴ brin² ba	maː⁴ brin² ba	make war	make war	V	6.14	139-01	0		257,m,m
79969	999	Manang (Gyaru)	brᴇː² mᴇ²	brᴇː² mᴇ²	win	win	V	6.19	139-02	0		
79970	999	Manang (Gyaru)	gyᴇl² mᴇ²	gyᴇl² mᴇ²	lose	lose	V	6.10.1	139-03	0		
79971	999	Manang (Gyaru)	laː¹	laː¹	flee	flee	V	6.7.2	140	0		
79972	999	Manang (Gyaru)	syaŋ¹ laː²	syaŋ¹ laː²	sword	sword		5.15	142	0		
79973	999	Manang (Gyaru)	pɯy³ dza²	pɯy³ dza²	spear	spear		5.14	143	0		
79974	999	Manang (Gyaru)	mᴇ² dzo²	mᴇ² dzo²	bow	bow		5.15	144	0		
79975	999	Manang (Gyaru)	da² liŋ²	da² liŋ²	arrow	arrow		5.15	145	0		
79976	999	Manang (Gyaru)	mᴇ² bra²	mᴇ² bra²	gun	gun		5.15	145-01	0		
79977	999	Manang (Gyaru)	mi²	mi²	person	person		4.5	146	0		
79978	999	Manang (Gyaru)	byɯŋ²	byɯŋ²	male	male		1.9.6.1	147	0		1638
79979	999	Manang (Gyaru)	mriŋ²	mriŋ²	female	female		1.9.3	148	0		m
79980	999	Manang (Gyaru)	go² la²	go² la²	child	child		1.5.3.2	149	0		
79981	999	Manang (Gyaru)	jaŋ² ba²	jaŋ² ba²	youth	youth		4.2.11	149-03	0		
79982	999	Manang (Gyaru)	kyo² gro²	kyo² gro²	old person	old person		7.1.8.3	149-06	0		
79983	999	Manang (Gyaru)	ʔa² ba²	ʔa² ba²	father	father		4.7.1	152	0		x
79984	999	Manang (Gyaru)	ʔa² ma²	ʔa² ma²	mother	mother		4.7.1	153	0		
79985	999	Manang (Gyaru)	ʔa² kyᴇ²	ʔa² kyᴇ²	grandfather	grandfather		4.7.1	153-04	0		
79986	999	Manang (Gyaru)	mᴇː²	mᴇː²	grandmother	grandmother		4.7.1	153-05	0		
79987	999	Manang (Gyaru)	ʔa² gɯ²	ʔa² gɯ²	uncle	uncle		4.7.1	153-06	0		
79988	999	Manang (Gyaru)	ʔa² syaŋ²	ʔa² syaŋ²	uncle	uncle		4.7.1		0		
79989	999	Manang (Gyaru)	ʔam² jaŋ²	ʔam² jaŋ²	aunt	aunt		4.7.1	153-07	0		
79990	999	Manang (Gyaru)	ʔa² rɯ²	ʔa² rɯ²	aunt	aunt		4.7.1		0		
79991	999	Manang (Gyaru)	tswa²	tswa²	son	son		4.7.3	154	0		
79992	999	Manang (Gyaru)	tswa² mᴇː²	tswa² mᴇː²	daughter	daughter		4.7.3	155	0		
79993	999	Manang (Gyaru)	ʔa² kyᴇ² tᴇː²	ʔa² kyᴇ² tᴇː²	brother	brother		1.5.3.2	156	0		
79994	999	Manang (Gyaru)	ʔa²nwa²	ʔa²nwa²	sister	sister		4.7.2	157	0		
79995	999	Manang (Gyaru)	pa²	pa²	husband	husband		4.7.4	158	0	z	
79996	999	Manang (Gyaru)	byᴇ²	byᴇ²	wife	wife		4.7.4	159	0		
79997	999	Manang (Gyaru)	dzaŋ³ dzaŋ³	dzaŋ³ dzaŋ³	get married	get married		1.1.5	159-03	0		
79998	999	Manang (Gyaru)	roː² ba³	roː² ba³	friend	friend		4.4.2	159-06	0		
79999	999	Manang (Gyaru)	miŋ²	miŋ²	name	name		5.8	159-10	0		2450
80000	999	Manang (Gyaru)	ɖon² ba³	ɖon² ba³	family	family		4.7.5	159-11	0		
80001	999	Manang (Gyaru)	gyᴇː² sa²	gyᴇː² sa²	village	village		5.8	160	0		
80002	999	Manang (Gyaru)	yɯl²	yɯl²	town	town		9.10.3	160-01	0		
80003	999	Manang (Gyaru)	brɯn⁴ ba	brɯn⁴ ba	shoot	shoot	V	6.2.2.1	162	0		
80004	999	Manang (Gyaru)	pɯː²	pɯː²	trap	trap		5.14	162-01	0		
80005	999	Manang (Gyaru)	bro⁴ ba	bro⁴ ba	rich	rich		5.9	162-03	0		
80006	999	Manang (Gyaru)	dɯː¹ ba	dɯː¹ ba	poor	poor		9.6.2.2	162-04	0		
80007	999	Manang (Gyaru)	yoː⁴ dɯ² ba	yoː⁴ dɯ² ba	steal	steal	V	6.2.2.1	163	0		
80008	999	Manang (Gyaru)	gyᴇː³	gyᴇː³	work	work		6.1.1	164	0		
80009	999	Manang (Gyaru)	gyᴇː³ la² ba	gyᴇː³ la² ba	work	work	V	6.1.1	164-01	0		
80010	999	Manang (Gyaru)	blᴇː³ sam² ba	blᴇː³ sam² ba	rest	rest	V	1.1.4.1	165	0		
80011	999	Manang (Gyaru)	piː¹ ba	piː¹ ba	peel	peel	V	1.5.3.2	166	0		590,s
80012	999	Manang (Gyaru)	ya³ ba	ya³ ba	go	go		6.7.2	167	0		
80013	999	Manang (Gyaru)	yᴇ³ ro²	yᴇ³ ro²	go(IMP)	go(IMP)		6.7.2	167	0		
80014	999	Manang (Gyaru)	ka² ba	ka² ba	come	come		6.7.1	168	0		
80015	999	Manang (Gyaru)	ko²	ko²	come(IMP)	come(IMP)		6.7.1	168	0		
