rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
144936	581	Garo (Bangladesh)	jak-skil	jak-skil	finger nail, claw	finger nail, claw		1.5.6		0		699,m
144937	581	Garo (Bangladesh)	jak-sku	jak-sku	elbow	elbow		1.5.8.3		0		699,m
144938	581	Garo (Bangladesh)	jak-tom-a	jak-tom-a	make a fist	make a fist		6.14		0		699,m,m
144939	581	Garo (Bangladesh)	jak-tong	jak-tong	forearm, lower part of forearm, wrist	forearm, lower part of forearm, wrist		1.5.1.2.2		0		702,m
144940	581	Garo (Bangladesh)	jang-gil	jang-gil	"back, back side, back of body, back of almost anything, green ""back"" edge of bamboo strip, back of an insect, bottom of a banana leaf"	"back, back side, back of body, back of almost anything, green ""back"" edge of bamboo strip, back of an insect, bottom of a banana leaf"		1.4.8		0		208,202
144941	581	Garo (Bangladesh)	jang-gil bol-gru	jang-gil bol-gru	backbone	backbone		1.4.8.2		0		208,202,3329,233
144942	581	Garo (Bangladesh)	jang-gil-ni bol-gru	jang-gil-ni bol-gru	backbone	backbone		1.4.8.2		0		208,202,s,3329,233
144943	581	Garo (Bangladesh)	ka'-kol	ka'-kol	hollow area at center of chest	hollow area at center of chest		7.1.5.1		0		
144944	581	Garo (Bangladesh)	ka'-ma-ni ku'-chil	ka'-ma-ni ku'-chil	lower lip	lower lip				0	W	m,m,m,468,448
144945	581	Garo (Bangladesh)	ka'-ma-ni wa	ka'-ma-ni wa	lower teeth	lower teeth				0	W	
144946	581	Garo (Bangladesh)	ka'-rong-ti	ka'-rong-ti	heart	heart		1.7.1		0		
144947	581	Garo (Bangladesh)	ka'-sop	ka'-sop	lungs	lungs		1.7.2		0		
144948	581	Garo (Bangladesh)	ka'n-dam-a	ka'n-dam-a	short, of people	short, of people		9.7.2		0		
144949	581	Garo (Bangladesh)	ka'n-dok-a	ka'n-dok-a	short, of people, sticks, string, days, etc.	short, of people, sticks, string, days, etc.		9.7.2		0		
144950	581	Garo (Bangladesh)	ka'ng-ka-ri	ka'ng-ka-ri	small of back	small of back		1.4.8.1		0		
144951	581	Garo (Bangladesh)	ka-bak	ka-bak	front of the body, breast of a bird	front of the body, breast of a bird		10.1.1		0		
144952	581	Garo (Bangladesh)	ka-kil-ang	ka-kil-ang	bare, ground with no grass, head without hair	bare, ground with no grass, head without hair		10.1.1		0		
144953	581	Garo (Bangladesh)	kam-bi	kam-bi	top of the head	top of the head		1.2.1.3		0		
144954	581	Garo (Bangladesh)	kap-pi	kap-pi	lower back small of the back	lower back small of the back		1.4.8		0		
144955	581	Garo (Bangladesh)	ke'-em-a	ke'-em-a	feces, dung, defecate	feces, dung, defecate		1.8.5		0		
144956	581	Garo (Bangladesh)	ke'ng-kran-krang	ke'ng-kran-krang	tall and thin	tall and thin		9.7.2		0		
144957	581	Garo (Bangladesh)	ke'ng-krang-a	ke'ng-krang-a	tall and thin	tall and thin		9.7.2		0		
144958	581	Garo (Bangladesh)	ki'-ka-rok	ki'-ka-rok	dandruff	dandruff		1.2.1.5		0		
144959	581	Garo (Bangladesh)	ki'-sam-bu	ki'-sam-bu	anus, butt end of something, filter of a cigarette	anus, butt end of something, filter of a cigarette		10.1.1		0		572,m,m
144960	581	Garo (Bangladesh)	ki'-sang	ki'-sang	buttocks, rump, backside, behind, rump; back end of anything, as a flashlight, bottom, bottom of a basket, glass, or pot	buttocks, rump, backside, behind, rump; back end of anything, as a flashlight, bottom, bottom of a basket, glass, or pot		1.4.10		0		572,3358
144961	581	Garo (Bangladesh)	ki'-sang-ti	ki'-sang-ti	buttock / hind end of an animal	buttock / hind end of an animal		1.4.9.2		0		572,3358,m
144962	581	Garo (Bangladesh)	ki'-sang-ti ki'-ting	ki'-sang-ti ki'-ting	hard point at middle back pelvis	hard point at middle back pelvis		9.6.2		0		572,3358,m,572,m
144963	581	Garo (Bangladesh)	ki'-ting	ki'-ting	hard point at middle back pelvis	hard point at middle back pelvis		9.6.2		0		572,m
144964	581	Garo (Bangladesh)	ki◦m-|il	kim-il	body hair, fur of an animal, small feathers, down	body hair, fur of an animal, small feathers, down		1.1.1		0		p,363
144965	581	Garo (Bangladesh)	kim-il-ra-ra	kim-il-ra-ra	hairy	hairy		1.6.1		0		
144966	581	Garo (Bangladesh)	kin-i	kin-i	hair of head	hair of head		1.2.3		0		p,368
